task_id,branch,route,run_id,sample_event,target_field,wide_field,unit,instrument_class,entry_file,merge_command,source_file_requirement,value_required,provenance_required,notes
LC-0139,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,electrode_material,electrode_material,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Supplier documentation, build sheet, or sample label record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0140,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,laminin_or_peptide_density,laminin_or_peptide_density,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Recipe record, supplier CoA, coating log, or build sheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0141,NHI-PEDOT H-A,supplier_or_build_record,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,metadata,sterilization_or_aseptic_protocol,sterilization_or_aseptic_protocol,,record_review,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"SOP identifier, batch record, or chain-of-custody record.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0142,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,initial,pH,pH_initial,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0143,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,initial,osmolality,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0144,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,initial,conductivity,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0145,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,final,pH,pH_final,pH,calibrated_pH_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0146,NHI-PEDOT H-A,outsourced_preferred,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,final,osmolality,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --base data/nhi_pedot_h_a_runs_active.csv --raw data/nhi_pedot_h_a_smoke_osmolality_outsource_template.csv --out data/nhi_pedot_h_a_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0147,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,final,conductivity,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0148,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,physical_inspection,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0149,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,physical_inspection,visible_shedding,visible_shedding,bool,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Time-stamped image or microscopy/stereoscope export.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0150,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,physical_inspection,swelling_fraction,swelling_fraction,fraction,caliper_balance_or_image_analysis,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,"Image analysis export, caliper log, or mass/dimension worksheet.",yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0151,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,physical_inspection,delamination_score,delamination_score,score,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image plus scoring worksheet or vendor image-analysis report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0152,NHI-PEDOT H-A,inhouse_ready,NHIPEDOT-H-A-lead_nhi_pedot_low_loading-R1-24h,physical_inspection,optical_transparency_fraction,optical_transparency_fraction,fraction,imaging_station_or_scoring_sheet,data/nhi_pedot_h_a_smoke_local_capture_template.csv,python3 scripts/merge_nhi_pedot_h_a_raw_measurements.py --raw data/nhi_pedot_h_a_smoke_local_capture_template.csv,Image-analysis export or vendor microscopy report.,yes,measured_at/operator_or_agent/source_file plus instrument_id for measured fields,long_form_h_a_raw_entry;smoke_tranche_not_claim_evidence
LC-0293,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0294,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0295,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0296,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0297,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0298,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0299,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0300,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0301,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0302,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0303,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,date,date,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0304,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0305,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,medium_name,medium_name,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0306,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,membrane_area_cm2,membrane_area_cm2,cm2,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Build drawing, measurement worksheet, or supplier documentation.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0307,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,membrane_lot,membrane_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Supplier label, CoA, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0308,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,0 h,prefilter_lot,prefilter_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Supplier label, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0309,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0310,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0311,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0312,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0313,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0314,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,pH_initial,pH_initial,pH,calibrated_pH_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0315,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,temperature_c,temperature_c,C,temperature_probe_or_incubator_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Incubator log, probe export, or time-stamped photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0316,ZRC-ND Phase A,inhouse_ready,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,visible_precipitate,visible_precipitate,bool,imaging_station_or_scoring_sheet,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Time-stamped image or vendor inspection report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0317,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,osmolality_final_mOsm_kg,osmolality_final_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0318,ZRC-ND Phase A,outsourced_preferred,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,osmolality_initial_mOsm_kg,osmolality_initial_mOsm_kg,mOsm/kg,osmometer_or_external_lab,data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv,python3 scripts/merge_zrc_nd_measurements.py --base data/zrc_nd_validation_runs_active.csv --measurements data/zrc_nd_phase_a_smoke_osmolality_outsource_template.csv --out data/zrc_nd_validation_runs_active.csv,Osmometer report/export reconciled to run_id.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0319,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,date,date,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Bench sheet, vendor report, or chain-of-custody CSV.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0320,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,medium_lot,medium_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Lot CoA, bottle label image, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0321,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,medium_name,medium_name,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Medium bottle photo, lot CoA, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0322,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,membrane_area_cm2,membrane_area_cm2,cm2,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Build drawing, measurement worksheet, or supplier documentation.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0323,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,membrane_lot,membrane_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Supplier label, CoA, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0324,ZRC-ND Phase A,supplier_or_build_record,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,24 h,prefilter_lot,prefilter_lot,,record_review,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Supplier label, build sheet, or chain-of-custody record.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0325,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,conductivity_final_mS_cm,conductivity_final_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0326,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,conductivity_initial_mS_cm,conductivity_initial_mS_cm,mS/cm,calibrated_conductivity_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Conductivity meter export, calibration log, or display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0327,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,exposure_time_h,exposure_time_h,h,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Incubation start/stop log or vendor report.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0328,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,initial_volume_ml,initial_volume_ml,mL,bench_log,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,Pipetting worksheet or balance/volume log.,yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
LC-0329,ZRC-ND Phase A,inhouse_ready,ZRCND-A-no_module_static_control-R1-0h,0 h,pH_final,pH_final,pH,calibrated_pH_meter,data/zrc_nd_phase_a_smoke_local_capture_template.csv,python3 scripts/merge_zrc_nd_measurements.py --measurements data/zrc_nd_phase_a_smoke_local_capture_template.csv,"Meter export, calibration log, or time-stamped display photo.",yes,operator_or_agent/date/source_file plus instrument_id if captured outside vendor report,wide_zrc_phase_a_entry;smoke_tranche_not_claim_evidence
